"YR","RD","Player.Name","TM","OPP","K","M","H","G","B","HO","T","CLG","FF","FA","TOG","Ground","MB","DS","Score","Margin","Total"
"2018","3","Hartlett, Hamish","PORT","BL","17","9","9","0","0","0","0","1","2","0","77","Adelaide Oval","108","98",97,5,189
"2018","3","Houston, Dan","PORT","BL","13","6","5","0","0","0","2","2","0","1","71","Adelaide Oval","75","72",97,5,189
"2018","3","Howard, Dougal","PORT","BL","10","6","2","0","0","1","1","3","1","2","90","Adelaide Oval","57","52",97,5,189
"2018","3","Jonas, Tom","PORT","BL","12","7","4","0","0","0","2","3","2","3","96","Adelaide Oval","77","66",97,5,189
"2018","3","Marshall, Todd","PORT","BL","8","3","0","1","1","0","3","1","2","0","73","Adelaide Oval","58","54",97,5,189
"2018","3","Motlop, Steven","PORT","BL","7","2","10","2","1","0","1","3","0","2","80","Adelaide Oval","57","58",97,5,189
"2018","3","Polec, Jared","PORT","BL","24","12","5","0","1","0","3","3","1","0","84","Adelaide Oval","137","132",97,5,189
"2018","3","Powell-Pepper, Sam","PORT","BL","10","1","9","0","1","0","4","7","0","3","59","Adelaide Oval","48","59",97,5,189
"2018","3","Rockliff, Tom","PORT","BL","13","6","6","1","0","0","1","2","2","1","72","Adelaide Oval","85","78",97,5,189
"2018","3","Watts, Jack","PORT","BL","9","6","4","1","1","0","0","0","0","0","76","Adelaide Oval","66","60",97,5,189
"2018","3","Westhoff, Justin","PORT","BL","4","3","8","1","0","15","5","2","0","1","86","Adelaide Oval","75","75",97,5,189
"2018","3","Wines, Ollie","PORT","BL","10","1","15","0","0","0","4","3","1","1","74","Adelaide Oval","74","77",97,5,189
"2018","3","Wingard, Chad","PORT","BL","12","3","8","1","1","0","2","5","0","1","92","Adelaide Oval","64","73",97,5,189
"2018","3","Andrews, Harris","BL","PORT","7","4","6","0","1","0","0","5","1","2","100","Adelaide Oval","38","41",92,-5,189
"2018","3","Berry, Jarrod","BL","PORT","7","3","5","0","0","0","5","3","1","2","77","Adelaide Oval","57","55",92,-5,189
"2018","3","Bewick, Rohan","BL","PORT","12","2","3","0","2","0","2","2","1","1","65","Adelaide Oval","57","56",92,-5,189
"2018","3","Cameron, Charlie","BL","PORT","8","5","1","3","0","0","1","0","0","0","83","Adelaide Oval","68","63",92,-5,189
"2018","3","Christensen, Allen","BL","PORT","16","4","5","1","1","0","4","5","1","1","88","Adelaide Oval","85","91",92,-5,189
"2018","3","Cox, Cedric","BL","PORT","4","2","4","1","0","0","1","2","0","1","70","Adelaide Oval","32","33",92,-5,189
"2018","3","Cutler, Tom","BL","PORT","14","7","7","1","2","0","2","1","1","0","87","Adelaide Oval","100","94",92,-5,189
"2018","3","Gardiner, Darcy","BL","PORT","9","8","9","0","0","0","2","4","1","3","88","Adelaide Oval","76","69",92,-5,189
"2018","3","Hipwood, Eric","BL","PORT","7","5","7","3","0","1","0","3","2","0","82","Adelaide Oval","71","71",92,-5,189
"2018","3","Hodge, Luke","BL","PORT","8","6","3","0","0","0","3","1","0","1","84","Adelaide Oval","63","57",92,-5,189
"2018","3","Lester, Ryan","BL","PORT","6","1","4","0","0","0","4","2","1","1","75","Adelaide Oval","43","43",92,-5,189
"2018","3","Martin, Stefan","BL","PORT","16","7","14","0","0","49","7","6","6","1","92","Adelaide Oval","181","177",92,-5,189
"2018","3","Mathieson, Rhys","BL","PORT","6","0","7","0","0","0","2","1","1","0","76","Adelaide Oval","40","41",92,-5,189
"2018","3","Mayes, Sam","BL","PORT","9","4","10","0","0","0","2","1","2","1","86","Adelaide Oval","74","66",92,-5,189
"2018","3","McCluggage, Hugh","BL","PORT","10","5","4","2","0","0","5","3","0","1","90","Adelaide Oval","81","82",92,-5,189
"2018","3","Rayner, Cameron","BL","PORT","6","3","3","1","0","0","4","1","0","1","72","Adelaide Oval","55","52",92,-5,189
"2018","3","Robertson, Nick","BL","PORT","7","5","3","1","0","0","2","3","0","2","86","Adelaide Oval","52","50",92,-5,189
"2018","3","Robinson, Mitch","BL","PORT","11","4","11","0","0","0","11","4","2","1","79","Adelaide Oval","109","110",92,-5,189
"2018","3","Taylor, Lewis","BL","PORT","8","2","7","0","0","0","0","1","2","0","85","Adelaide Oval","49","46",92,-5,189
"2018","3","Walker, Josh","BL","PORT","5","3","4","0","1","5","0","3","2","1","79","Adelaide Oval","38","37",92,-5,189
"2018","3","Witherden, Alex","BL","PORT","18","7","2","0","0","0","0","0","1","0","75","Adelaide Oval","89","80",92,-5,189
"2018","3","Zorko, Dayne","BL","PORT","9","0","10","1","1","0","4","2","2","0","79","Adelaide Oval","70","72",92,-5,189
"2018","3","Bugg, Tomas","MELB","NMFC","9","3","7","4","1","0","3","5","2","2","76","Melbourne Cricket Ground","81","83",123,37,209
"2018","3","Fritsch, Bayley","MELB","NMFC","7","4","4","1","0","0","0","0","0","0","74","Melbourne Cricket Ground","51","47",123,37,209
"2018","3","Frost, Sam","MELB","NMFC","6","6","3","0","0","0","1","3","0","2","85","Melbourne Cricket Ground","43","40",123,37,209
"2018","3","Garlett, Jeff","MELB","NMFC","6","2","5","3","1","0","3","1","0","0","85","Melbourne Cricket Ground","64","65",123,37,209
"2018","3","Gawn, Max","MELB","NMFC","8","6","10","0","0","50","3","6","2","4","87","Melbourne Cricket Ground","118","114",123,37,209
"2018","3","Harmes, James","MELB","NMFC","9","2","8","0","0","2","6","3","1","0","77","Melbourne Cricket Ground","71","76",123,37,209
"2018","3","Hibberd, Michael","MELB","NMFC","10","6","8","0","0","0","1","1","0","0","86","Melbourne Cricket Ground","71","68",123,37,209
"2018","3","Hogan, Jesse","MELB","NMFC","17","7","9","1","2","0","1","1","5","1","95","Melbourne Cricket Ground","121","104",123,37,209
"2018","3","Jetta, Neville","MELB","NMFC","3","1","9","0","0","0","2","0","2","0","74","Melbourne Cricket Ground","45","40",123,37,209
"2018","3","Jones, Nathan","MELB","NMFC","14","4","11","1","1","0","7","3","1","2","82","Melbourne Cricket Ground","109","106",123,37,209
"2018","3","Kent, Dean","MELB","NMFC","12","5","8","3","2","0","1","4","1","2","76","Melbourne Cricket Ground","87","86",123,37,209
"2018","3","Lever, Jake","MELB","NMFC","14","6","6","0","0","0","0","5","0","2","97","Melbourne Cricket Ground","63","66",123,37,209
"2018","3","Lewis, Jordan","MELB","NMFC","12","4","15","1","0","0","0","2","1","1","80","Melbourne Cricket Ground","85","82",123,37,209
"2018","3","McDonald, Oscar","MELB","NMFC","4","1","2","0","0","0","1","3","0","3","97","Melbourne Cricket Ground","15","14",123,37,209
"2018","3","Melksham, Jake","MELB","NMFC","12","7","4","0","2","0","1","3","0","0","65","Melbourne Cricket Ground","69","71",123,37,209
"2018","3","Neal-Bullen, Alex","MELB","NMFC","11","5","8","0","0","0","4","4","1","0","73","Melbourne Cricket Ground","76","81",123,37,209
"2018","3","Oliver, Clayton","MELB","NMFC","7","2","13","2","0","0","6","4","2","1","85","Melbourne Cricket Ground","85","88",123,37,209
"2018","3","Petracca, Christian","MELB","NMFC","14","6","11","1","1","0","2","2","1","0","87","Melbourne Cricket Ground","100","98",123,37,209
"2018","3","Salem, Christian","MELB","NMFC","15","4","5","0","1","0","6","2","2","2","79","Melbourne Cricket Ground","96","88",123,37,209
"2018","3","Tyson, Dom","MELB","NMFC","15","8","10","0","1","0","2","4","0","1","79","Melbourne Cricket Ground","94","95",123,37,209
"2018","3","Vince, Bernie","MELB","NMFC","16","2","7","1","0","0","2","2","2","0","86","Melbourne Cricket Ground","84","84",123,37,209
"2018","3","Wagner, Josh","MELB","NMFC","10","3","5","0","1","0","7","0","2","0","76","Melbourne Cricket Ground","87","80",123,37,209
"2018","3","Anderson, Jed","NMFC","MELB","5","2","3","0","0","0","4","0","2","0","68","Melbourne Cricket Ground","51","45",86,-37,209
"2018","3","Atley, Shaun","NMFC","MELB","11","4","5","0","1","0","2","1","1","0","81","Melbourne Cricket Ground","68","65",86,-37,209
"2018","3","Brown, Ben","NMFC","MELB","10","5","1","4","1","3","1","3","3","0","100","Melbourne Cricket Ground","84","82",86,-37,209
"2018","3","Clarke, Ryan","NMFC","MELB","9","2","11","0","0","0","3","3","0","0","89","Melbourne Cricket Ground","60","67",86,-37,209
"2018","3","Cunnington, Ben","NMFC","MELB","14","6","11","2","0","0","3","7","2","4","76","Melbourne Cricket Ground","97","96",86,-37,209
"2018","3","Davies-Uniacke, Luke","NMFC","MELB","5","2","2","0","0","0","1","2","0","1","54","Melbourne Cricket Ground","25","26",86,-37,209
"2018","3","Daw, Majak","NMFC","MELB","6","6","1","0","0","3","7","2","0","1","90","Melbourne Cricket Ground","69","66",86,-37,209
"2018","3","Dumont, Trent","NMFC","MELB","13","4","10","0","0","0","4","5","1","2","79","Melbourne Cricket Ground","79","82",86,-37,209
"2018","3","Goldstein, Todd","NMFC","MELB","8","2","5","1","0","15","1","3","4","3","84","Melbourne Cricket Ground","70","60",86,-37,209
"2018","3","Hartung, Billy","NMFC","MELB","7","2","11","1","0","0","1","2","1","0","79","Melbourne Cricket Ground","58","60",86,-37,209
"2018","3","Higgins, Shaun","NMFC","MELB","12","3","11","0","1","0","3","1","1","0","88","Melbourne Cricket Ground","83","81",86,-37,209
"2018","3","Hrovat, Nathan","NMFC","MELB","2","2","6","0","1","0","1","0","0","0","67","Melbourne Cricket Ground","31","29",86,-37,209
"2018","3","Jacobs, Ben","NMFC","MELB","4","6","11","0","0","0","10","3","0","2","80","Melbourne Cricket Ground","89","86",86,-37,209
"2018","3","Macmillan, Jamie","NMFC","MELB","6","1","9","0","0","0","5","2","0","1","88","Melbourne Cricket Ground","54","56",86,-37,209
"2018","3","McDonald, Luke","NMFC","MELB","13","8","8","0","0","0","1","5","0","1","92","Melbourne Cricket Ground","76","80",86,-37,209
"2018","3","Simpkin, Jy","NMFC","MELB","5","1","6","1","0","0","1","1","3","0","72","Melbourne Cricket Ground","47","43",86,-37,209
"2018","3","Thompson, Scott","NMFC","MELB","8","6","5","0","0","0","2","4","1","3","90","Melbourne Cricket Ground","57","52",86,-37,209
"2018","3","Turner, Kayne","NMFC","MELB","2","1","4","0","0","0","2","4","1","2","72","Melbourne Cricket Ground","17","20",86,-37,209
"2018","3","Vickers-Willis, Ed","NMFC","MELB","7","1","5","0","0","0","1","2","1","1","92","Melbourne Cricket Ground","36","36",86,-37,209
"2018","3","Waite, Jarrad","NMFC","MELB","8","3","2","3","1","3","3","6","1","2","92","Melbourne Cricket Ground","59","66",86,-37,209
"2018","3","Williams, Marley","NMFC","MELB","4","1","6","0","0","0","3","2","0","0","83","Melbourne Cricket Ground","34","39",86,-37,209
"2018","3","Ziebell, Jack","NMFC","MELB","17","6","5","1","2","0","3","5","1","2","84","Melbourne Cricket Ground","93","94",86,-37,209
"2018","3","Ainsworth, Ben","GCFC","FRE","10","3","3","0","0","0","2","7","0","0","82","Optus Stadium","35","53",68,-28,164
"2018","3","Day, Sam","GCFC","FRE","7","5","3","3","0","2","4","0","1","0","85","Optus Stadium","86","79",68,-28,164
"2018","3","Fiorini, Brayden","GCFC","FRE","13","4","6","0","1","0","3","6","0","1","81","Optus Stadium","62","73",68,-28,164
"2018","3","Hall, Aaron","GCFC","FRE","3","0","2","0","0","0","1","1","0","1","78","Optus Stadium","14","14",68,-28,164
"2018","3","Hanley, Pearce","GCFC","FRE","5","2","2","0","0","0","1","2","1","2","35","Optus Stadium","28","24",68,-28,164
"2018","3","Harbrow, Jarrod","GCFC","FRE","8","5","6","0","0","0","0","5","0","2","87","Optus Stadium","41","45",68,-28,164
"2018","3","Holman, Nick","GCFC","FRE","6","5","8","0","0","0","6","2","0","2","87","Optus Stadium","72","67",68,-28,164
"2018","3","Joyce, Jesse","GCFC","FRE","10","7","4","0","0","0","3","0","1","0","88","Optus Stadium","81","72",68,-28,164
"2018","3","Kolodjashnij, Kade","GCFC","FRE","16","7","6","0","0","0","2","3","0","1","77","Optus Stadium","87","86",68,-28,164
"2018","3","Lynch, Tom","GCFC","FRE","9","4","2","1","1","0","1","4","2","1","96","Optus Stadium","52","53",68,-28,164
"2018","3","Lyons, Jarryd","GCFC","FRE","18","6","12","2","0","0","10","6","3","0","78","Optus Stadium","145","151",68,-28,164
"2018","3","Macpherson, Darcy","GCFC","FRE","10","3","2","0","0","0","4","1","2","0","84","Optus Stadium","65","61",68,-28,164
"2018","3","Martin, Jack","GCFC","FRE","13","6","8","1","2","0","1","7","2","1","87","Optus Stadium","76","84",68,-28,164
"2018","3","May, Steven","GCFC","FRE","10","6","5","0","0","0","3","4","1","1","92","Optus Stadium","67","68",68,-28,164
"2018","3","Miller, Touk","GCFC","FRE","9","3","10","0","0","0","6","3","3","1","77","Optus Stadium","83","80",68,-28,164
"2018","3","Rischitelli, Michael","GCFC","FRE","8","4","1","0","0","0","1","2","1","1","84","Optus Stadium","43","40",68,-28,164
"2018","3","Sexton, Alex","GCFC","FRE","9","3","3","3","0","0","0","0","0","0","82","Optus Stadium","63","60",68,-28,164
"2018","3","Swallow, David","GCFC","FRE","14","4","7","0","0","0","6","6","1","3","79","Optus Stadium","81","84",68,-28,164
"2018","3","Thompson, Rory","GCFC","FRE","11","6","2","0","0","0","1","1","1","1","90","Optus Stadium","65","57",68,-28,164
"2018","3","Weller, Lachie","GCFC","FRE","14","7","5","0","2","0","1","3","0","0","82","Optus Stadium","77","79",68,-28,164
"2018","3","Witts, Jarrod","GCFC","FRE","8","3","3","0","0","27","0","4","1","1","82","Optus Stadium","60","64",68,-28,164
"2018","3","Young, Aaron","GCFC","FRE","9","2","4","0","2","0","3","5","2","2","85","Optus Stadium","48","51",68,-28,164
"2018","3","Ballantyne, Hayden","FRE","GCFC","10","4","8","2","0","0","1","4","1","0","81","Optus Stadium","69","75",96,28,164
"2018","3","Banfield, Bailey","FRE","GCFC","6","2","5","0","0","0","4","0","2","0","80","Optus Stadium","58","52",96,28,164
"2018","3","Blakely, Connor","FRE","GCFC","13","9","8","0","0","0","1","1","0","0","83","Optus Stadium","92","86",96,28,164
"2018","3","Brayshaw, Andrew","FRE","GCFC","4","2","3","0","2","0","4","1","1","0","61","Optus Stadium","44","43",96,28,164
"2018","3","Cerra, Adam","FRE","GCFC","9","5","1","0","0","0","1","0","0","0","75","Optus Stadium","53","48",96,28,164
"2018","3","Crowden, Mitch","FRE","GCFC","7","6","6","1","1","0","3","2","1","2","81","Optus Stadium","73","65",96,28,164
"2018","3","Fyfe, Nat","FRE","GCFC","20","5","18","1","2","0","8","7","2","3","88","Optus Stadium","141","144",96,28,164
"2018","3","Hamling, Joel","FRE","GCFC","7","1","4","0","0","0","2","2","1","1","83","Optus Stadium","38","38",96,28,164
"2018","3","Hill, Stephen","FRE","GCFC","10","3","8","0","0","0","3","1","0","1","84","Optus Stadium","67","64",96,28,164
"2018","3","Johnson, Michael","FRE","GCFC","9","5","2","0","0","0","0","1","0","0","83","Optus Stadium","48","46",96,28,164
"2018","3","Langdon, Ed","FRE","GCFC","21","5","6","0","1","0","5","3","0","0","78","Optus Stadium","107","111",96,28,164
"2018","3","Matera, Brandon","FRE","GCFC","9","7","6","1","1","0","1","2","0","1","76","Optus Stadium","72","68",96,28,164
"2018","3","McCarthy, Cam","FRE","GCFC","11","7","6","3","1","0","0","3","3","1","88","Optus Stadium","92","85",96,28,164
"2018","3","Mundy, David","FRE","GCFC","11","9","12","1","1","0","3","0","0","0","81","Optus Stadium","112","103",96,28,164
"2018","3","Neale, Lachie","FRE","GCFC","13","5","16","0","2","0","1","3","1","0","78","Optus Stadium","91","93",96,28,164
"2018","3","Pearce, Alex","FRE","GCFC","5","3","5","0","0","0","4","2","1","0","96","Optus Stadium","50","51",96,28,164
"2018","3","Ryan, Luke","FRE","GCFC","14","5","7","0","0","0","1","2","2","2","87","Optus Stadium","80","71",96,28,164
"2018","3","Sandilands, Aaron","FRE","GCFC","5","4","9","1","1","33","0","9","0","5","83","Optus Stadium","62","70",96,28,164
"2018","3","Sheridan, Tom","FRE","GCFC","8","4","6","1","0","0","2","1","0","1","69","Optus Stadium","63","59",96,28,164
"2018","3","Taberner, Matthew","FRE","GCFC","12","7","6","0","3","4","1","1","2","1","94","Optus Stadium","90","79",96,28,164
"2018","3","Walters, Michael","FRE","GCFC","16","4","7","2","1","1","6","6","3","3","86","Optus Stadium","107","106",96,28,164
"2018","3","Wilson, Nathan","FRE","GCFC","12","3","6","0","0","0","2","4","1","1","84","Optus Stadium","59","63",96,28,164
"2018","3","Acres, Blake","STK","ADEL","10","2","9","1","3","1","4","3","3","2","88","Etihad Stadium","82","77",55,-49,159
"2018","3","Armitage, David","STK","ADEL","10","4","3","1","0","0","1","4","2","1","68","Etihad Stadium","56","57",55,-49,159
"2018","3","Billings, Jack","STK","ADEL","4","4","13","0","0","0","2","2","0","0","81","Etihad Stadium","56","58",55,-49,159
"2018","3","Brown, Nathan","STK","ADEL","0","2","8","0","0","0","4","1","0","0","94","Etihad Stadium","37","38",55,-49,159
"2018","3","Bruce, Josh","STK","ADEL","3","5","7","1","0","3","2","1","1","1","87","Etihad Stadium","60","53",55,-49,159
"2018","3","Carlisle, Jake","STK","ADEL","8","9","6","0","0","0","1","2","1","1","91","Etihad Stadium","73","65",55,-49,159
"2018","3","Coffield, Nick","STK","ADEL","12","6","6","1","0","0","0","1","1","0","69","Etihad Stadium","78","73",55,-49,159
"2018","3","Dunstan, Luke","STK","ADEL","15","5","15","0","0","0","3","3","0","0","78","Etihad Stadium","98","102",55,-49,159
"2018","3","Geary, Jarryn","STK","ADEL","6","2","7","1","0","0","2","1","0","0","82","Etihad Stadium","51","52",55,-49,159
"2018","3","Gresham, Jade","STK","ADEL","6","5","4","1","0","0","0","3","0","3","86","Etihad Stadium","43","38",55,-49,159
"2018","3","Long, Ben","STK","ADEL","6","0","5","0","0","0","2","5","0","2","76","Etihad Stadium","21","30",55,-49,159
"2018","3","Marshall, Rowan","STK","ADEL","9","6","5","0","1","18","4","3","1","3","92","Etihad Stadium","90","82",55,-49,159
"2018","3","McCartin, Paddy","STK","ADEL","6","6","4","0","1","0","1","0","0","0","74","Etihad Stadium","55","49",55,-49,159
"2018","3","Newnes, Jack","STK","ADEL","17","8","8","0","2","0","1","2","0","1","83","Etihad Stadium","99","94",55,-49,159
"2018","3","Roberton, Dylan","STK","ADEL","10","8","6","0","0","0","0","2","0","1","86","Etihad Stadium","68","63",55,-49,159
"2018","3","Ross, Sebastian","STK","ADEL","20","8","12","0","0","0","6","6","3","1","81","Etihad Stadium","131","132",55,-49,159
"2018","3","Savage, Shane","STK","ADEL","21","6","8","0","2","0","4","1","2","1","86","Etihad Stadium","124","114",55,-49,159
"2018","3","Sinclair, Jack","STK","ADEL","13","5","10","1","0","0","4","4","1","2","85","Etihad Stadium","92","91",55,-49,159
"2018","3","Steven, Jack","STK","ADEL","15","5","13","0","0","0","4","3","0","1","78","Etihad Stadium","98","99",55,-49,159
"2018","3","Webster, Jimmy","STK","ADEL","15","1","5","0","0","0","3","3","2","0","86","Etihad Stadium","68","72",55,-49,159
"2018","3","White, Brandon","STK","ADEL","11","3","1","0","0","0","0","3","0","1","79","Etihad Stadium","38","41",55,-49,159
"2018","3","Wright, Nathan","STK","ADEL","3","1","2","0","1","0","3","0","0","0","69","Etihad Stadium","30","29",55,-49,159
"2018","3","Atkins, Rory","ADEL","STK","12","8","10","2","0","0","2","3","0","0","82","Etihad Stadium","99","100",104,49,159
"2018","3","Betts, Eddie","ADEL","STK","10","6","6","3","2","0","2","2","0","1","85","Etihad Stadium","88","85",104,49,159
"2018","3","Brown, Luke","ADEL","STK","17","6","6","0","0","0","4","0","2","0","84","Etihad Stadium","109","99",104,49,159
"2018","3","Doedee, Tom","ADEL","STK","10","5","5","0","0","0","2","0","1","0","82","Etihad Stadium","71","64",104,49,159
"2018","3","Douglas, Richard","ADEL","STK","11","4","11","1","1","0","5","2","2","1","85","Etihad Stadium","98","93",104,49,159
"2018","3","Ellis-Yolmen, Cam","ADEL","STK","11","3","5","0","0","0","3","4","0","1","67","Etihad Stadium","55","61",104,49,159
"2018","3","Gibbs, Bryce","ADEL","STK","14","5","12","1","1","0","10","1","1","0","84","Etihad Stadium","133","129",104,49,159
"2018","3","Greenwood, Hugh","ADEL","STK","7","3","10","0","0","0","6","3","1","0","67","Etihad Stadium","71","75",104,49,159
"2018","3","Hartigan, Kyle","ADEL","STK","8","5","3","0","0","0","2","1","2","0","93","Etihad Stadium","61","55",104,49,159
"2018","3","Jacobs, Sam","ADEL","STK","13","4","7","0","1","37","1","4","4","2","79","Etihad Stadium","111","105",104,49,159
"2018","3","Jenkins, Josh","ADEL","STK","7","6","3","1","1","5","4","1","1","1","86","Etihad Stadium","79","71",104,49,159
"2018","3","Kelly, Jake","ADEL","STK","7","5","12","0","0","0","1","1","0","1","88","Etihad Stadium","66","61",104,49,159
"2018","3","Laird, Rory","ADEL","STK","16","7","16","0","0","0","6","5","1","2","84","Etihad Stadium","120","120",104,49,159
"2018","3","Lynch, Tom","ADEL","STK","17","5","4","0","1","0","3","3","1","0","77","Etihad Stadium","86","88",104,49,159
"2018","3","Mackay, David","ADEL","STK","12","5","9","0","1","0","2","0","0","0","83","Etihad Stadium","83","78",104,49,159
"2018","3","McGovern, Mitch","ADEL","STK","15","8","0","2","1","0","3","1","2","1","91","Etihad Stadium","105","93",104,49,159
"2018","3","Milera, Wayne","ADEL","STK","7","3","3","0","0","0","2","4","0","1","80","Etihad Stadium","35","41",104,49,159
"2018","3","Murphy, Lachlan","ADEL","STK","7","5","5","0","1","0","6","2","1","2","85","Etihad Stadium","73","66",104,49,159
"2018","3","Seedsman, Paul","ADEL","STK","15","8","11","2","0","0","2","3","2","2","79","Etihad Stadium","116","107",104,49,159
"2018","3","Sloane, Rory","ADEL","STK","7","3","8","0","1","0","5","0","0","0","64","Etihad Stadium","70","67",104,49,159
"2018","3","Talia, Daniel","ADEL","STK","7","5","11","0","0","0","4","0","0","0","95","Etihad Stadium","79","74",104,49,159
"2018","3","Walker, Taylor","ADEL","STK","6","2","4","3","1","0","4","2","0","2","79","Etihad Stadium","63","61",104,49,159
"2018","3","Cunningham, Harry","SYD","GWS","12","7","4","0","0","0","0","2","1","0","72","Sydney Cricket Ground","69","66",103,16,190
"2018","3","Florent, Oliver","SYD","GWS","7","1","3","0","1","0","3","2","0","0","70","Sydney Cricket Ground","38","43",103,16,190
"2018","3","Franklin, Lance","SYD","GWS","19","10","3","2","0","0","0","2","0","1","97","Sydney Cricket Ground","109","102",103,16,190
"2018","3","Grundy, Heath","SYD","GWS","6","4","7","0","0","0","2","3","2","2","90","Sydney Cricket Ground","53","48",103,16,190
"2018","3","Hannebery, Dan","SYD","GWS","11","4","12","0","0","0","3","1","1","0","77","Sydney Cricket Ground","85","82",103,16,190
"2018","3","Hayward, Will","SYD","GWS","10","9","8","2","1","0","1","1","1","1","72","Sydney Cricket Ground","99","88",103,16,190
"2018","3","Heeney, Isaac","SYD","GWS","9","6","14","1","0","0","5","4","1","1","83","Sydney Cricket Ground","96","97",103,16,190
"2018","3","Hewett, George","SYD","GWS","3","1","6","0","0","0","0","4","1","2","93","Sydney Cricket Ground","16","19",103,16,190
"2018","3","Jack, Kieren","SYD","GWS","14","1","4","0","0","0","3","2","1","0","74","Sydney Cricket Ground","63","66",103,16,190
"2018","3","Kennedy, Josh","SYD","GWS","13","3","12","1","0","0","5","3","2","0","84","Sydney Cricket Ground","98","100",103,16,190
"2018","3","Lloyd, Jake","SYD","GWS","13","7","9","0","0","0","2","2","1","0","90","Sydney Cricket Ground","90","87",103,16,190
"2018","3","McVeigh, Jarrad","SYD","GWS","11","4","7","0","0","0","3","4","0","1","77","Sydney Cricket Ground","63","68",103,16,190
"2018","3","Melican, Lewis","SYD","GWS","11","4","4","0","0","0","0","0","1","0","87","Sydney Cricket Ground","60","54",103,16,190
"2018","3","Mills, Callum","SYD","GWS","15","6","11","0","0","0","2","0","4","0","91","Sydney Cricket Ground","111","97",103,16,190
"2018","3","Papley, Tom","SYD","GWS","9","2","2","2","2","0","4","2","1","1","81","Sydney Cricket Ground","66","65",103,16,190
"2018","3","Parker, Luke","SYD","GWS","8","4","10","1","0","0","3","5","0","1","80","Sydney Cricket Ground","63","71",103,16,190
"2018","3","Rampe, Dane","SYD","GWS","14","5","2","0","0","0","3","6","1","3","95","Sydney Cricket Ground","63","65",103,16,190
"2018","3","Reid, Sam","SYD","GWS","11","6","1","2","2","0","3","0","1","0","83","Sydney Cricket Ground","88","80",103,16,190
"2018","3","Rohan, Gary","SYD","GWS","6","3","0","2","0","0","1","1","0","0","69","Sydney Cricket Ground","43","43",103,16,190
"2018","3","Sinclair, Callum","SYD","GWS","10","3","4","3","0","45","3","4","4","1","82","Sydney Cricket Ground","125","123",103,16,190
"2018","3","Smith, Nick","SYD","GWS","6","6","8","0","0","0","2","1","1","1","91","Sydney Cricket Ground","66","58",103,16,190
"2018","3","Towers, Dean","SYD","GWS","5","2","8","0","0","5","3","5","2","3","61","Sydney Cricket Ground","47","47",103,16,190
"2018","3","Cameron, Jeremy","GWS","SYD","13","4","4","3","1","0","3","6","3","5","91","Sydney Cricket Ground","85","78",87,-16,190
"2018","3","Coniglio, Stephen","GWS","SYD","18","5","9","1","1","0","5","2","0","1","87","Sydney Cricket Ground","113","111",87,-16,190
"2018","3","Corr, Aidan","GWS","SYD","8","4","2","0","0","0","1","4","1","1","78","Sydney Cricket Ground","39","42",87,-16,190
"2018","3","Davis, Phil","GWS","SYD","5","7","6","0","0","0","1","1","1","0","92","Sydney Cricket Ground","59","53",87,-16,190
"2018","3","de Boer, Matt","GWS","SYD","5","4","16","2","0","0","4","3","0","1","86","Sydney Cricket Ground","82","84",87,-16,190
"2018","3","Deledio, Brett","GWS","SYD","8","6","5","0","0","2","4","4","0","2","76","Sydney Cricket Ground","64","64",87,-16,190
"2018","3","Finlayson, Jeremy","GWS","SYD","13","3","7","0","0","0","1","6","2","3","69","Sydney Cricket Ground","57","59",87,-16,190
"2018","3","Haynes, Nick","GWS","SYD","18","8","10","0","0","0","1","4","1","2","88","Sydney Cricket Ground","101","97",87,-16,190
"2018","3","Himmelberg, Harry","GWS","SYD","5","1","2","1","1","0","1","0","0","0","86","Sydney Cricket Ground","34","33",87,-16,190
"2018","3","Hopper, Jacob","GWS","SYD","9","3","10","1","0","0","4","5","0","1","69","Sydney Cricket Ground","66","75",87,-16,190
"2018","3","Kelly, Josh","GWS","SYD","18","3","4","0","3","0","4","1","1","1","83","Sydney Cricket Ground","93","88",87,-16,190
"2018","3","Lloyd, Daniel","GWS","SYD","9","6","3","2","2","0","6","1","1","1","73","Sydney Cricket Ground","95","87",87,-16,190
"2018","3","Lobb, Rory","GWS","SYD","4","4","1","1","1","9","4","2","0","2","80","Sydney Cricket Ground","56","52",87,-16,190
"2018","3","Patton, Jonathon","GWS","SYD","9","5","10","1","0","14","10","1","4","1","84","Sydney Cricket Ground","136","123",87,-16,190
"2018","3","Perryman, Harry","GWS","SYD","6","3","5","0","0","0","1","1","1","1","65","Sydney Cricket Ground","44","39",87,-16,190
"2018","3","Reid, Sam","GWS","SYD","2","1","5","0","0","0","1","1","0","0","86","Sydney Cricket Ground","21","23",87,-16,190
"2018","3","Shaw, Heath","GWS","SYD","18","4","5","0","0","0","3","5","0","2","92","Sydney Cricket Ground","77","82",87,-16,190
"2018","3","Shiel, Dylan","GWS","SYD","12","4","11","0","0","0","3","5","0","1","74","Sydney Cricket Ground","71","79",87,-16,190
"2018","3","Taranto, Tim","GWS","SYD","8","2","4","0","0","0","4","3","1","1","82","Sydney Cricket Ground","50","52",87,-16,190
"2018","3","Tomlinson, Adam","GWS","SYD","9","5","5","0","0","1","3","1","0","0","92","Sydney Cricket Ground","67","65",87,-16,190
